question_id	question_text
2557	How does medieval realism help us to understand the daily life of the time?
1727	How did Korea's contributions to China impact foreign relations?
993601	Why were black women abused sexually after the abolition of slavery in the US in 1865?
1595167	How did Greek culture spread through the Middle East?
2044211	What are the factors to consider in buying a motorcycle?
1699	What was Thomas Jefferson's importance to the Library?
3188	how are deciduous forest advantageous and disadvantageous?
4177	What are general characteristics of a state school?
244	How did Romania gain independence after the Crimean War?
4472254	how to select a good doberman pup?
2065	How did welfare states develop?
1507	What influence did Russia have on Austria-Hungary in World War I?
2817149	why do not sun attract earth?
679	What are the classifying characteristics of an opera?
1110	What criticism exists of World Heritage sites?
3640	How did intel become a large microprocessor manufacturer?
532	What is the capitol of  Kenya
554539	Why do you read?
1989	What are some arguments that have been proposed in the United States in favor of a unicameral government structure?
1487572	why does the U.S fund Israel?
3917708	What's the worst teacher you ever had and why?
150	What is the origin of the name Hamburg?
1567	In what way could one state that Theodore Roosevelt Jr. was a genuinely complex & manifold statesman?
2238	How did Jerusalem come under Macedonian control?
2234	How did voting a liberal president in Mexico effect territories?
1201	What happened in Poland in the era of insurrections?
1066058	Which is your favourite inspirational quote and why?
1321	How does weathering affect granite?
4405518	how do i find out about my credit report without signing up for some serve i cant get?
1846	How is hip hop music defined?
2008017	why do black people like fried chicken somuch?
1101959	Why do Wint-O-Green Lifesavers spark in the dark?
1146231	Do You Dislike Cops, Why Or Why Not?
3813	How does the city of Seoul's language preference differ from the rest of Korea?
1075	What is Cairo?
4141	Why have lingua francas developed?
3044096	how do u make pancakes?
28306	why at the start of evry traffic jam theres a woman driver sat there causing it?
1878166	Why are hiccups so hard to get rid of?
861342	How dangerous is a wound from a deep dog bite on the hand?
883	What were the earliest events in Spain's colonization of Mexico?
1878704	what is the D'vinci code?
3960175	What is the name of an eye condition that makes the eye extremely painful to go out into bright open sunlight?
3752394	Why haven't Muslims protested the terrorism by radical Islam like they did the Cartoon Jihad?
1210377	When someone dies and nobody claims the body, what happens to it?
3265	How has culture been used to argue for the superiority of one group of people over another?
1621	How is the OED different from other dictionaries?
3717	How do Protestants perceive Mary (Mother of Jesus)?
2957	What are some of the effects of extreme weather in Colorado?
802001	my lil sis  owns a nokia 7650 her blue tooth doesn't work, how do i get it to work?
227920	what is the meaning of Tina?its a name of one of my friend but she doesnt know the meaning?
3863	How have the Olympic Winter Games been broadened in sports included?
549	What kind of ball is used for rugby games?
3812079	Why would Texas Republicans Vote for a known Crook?
3317	What caused the 1973 oil crisis?
1536	Why is the classical period called as such?
3581966	How was your christmas?
2447	What does the term Midwest mean?
3873	What was the significance of Woodrow Wilson's 14 points?
3133097	how do you know if your the antichrist?
3075186	How to distinguish good from evil?
565	How does the head of state differ from the head of government?
124	Why are canals created?
1630	How did immigration influence Philadelphia's history?
276424	what is female orgasm and how does it occur?
1511	What were universities like between 1400 and 1800?
4064	How can linguistics be practically applied?
2451	How did railroads shape the Midwest?
2001160	how do i get rid of parasitic intestinal worms without going to a doctor?
2700836	How do you wire an 800 watt inverter?
4478479	Why 95% of you are American?
4140854	how can you tell when a liberal is lying?
1725	What was Japan's role in Korea?
1827	What is the strategy underlying the Warsaw Pact?
3252	How did Spain influence Central America in the years after 1538?
763227	How can i get rid of cold sores?
1534052	Why doesn't vodka freeze, or if it does, at what temperature?
3675	Why was Spain allowed into the UN?
3358	Why is the orange breasted sun bird endemic?
3349	What French actions against Britain set the stage for the Napoleonic wars?
3581	What was the religious role in Ancient Greek Olympics?
4069618	What can i do to make myself more..lets say likable?
3777	How have governments tried to manipulate fertility rates?
3794	HAS SAUDI ARABIA EXPANDED CONSIDERABLY?
716	What are the physical characteristics of Ireland?
4075	How has Al-Qaeda inspired others to conduct terrorist attacks?
4348281	If leviathan is a whale then why is he refered to as a serpent, and why does it say it can breath fire?
17665	how do I get rid of a bird's nest @ my kichen window?
283350	How can you get chewing gum off clothes ?
3011939	What exactly is club soda?
776	How did CBS try to compete with ABC in the 1980s primetime?
2141008	"If God gave ""every green plant for food"" why is marijuana in magic brownies illegal?"
1781	"Explain the quote, ""The history of all hitherto existing society is the history of class struggles,"" stated by Karl Marx in regard to the concept of class struggle."
334	How did the Habsburgs expand their influence?
3897392	"why do ""bubbas"" in the southern states, vote republican?"
2653191	Why did prophet Muhammed allowed his companions to eat the food tainted with flies?
2310879	What is the purpose of heaven, say you got there already & eternity is yours... now what?
1749388	When ths USA gets hit, what happens ?
3893	Why are oak leaves commonly found on German Army Regalia?
3649101	Why isn't Amway illegal?
654	How was George Washington elected as an independent?
1228	What led to the adoption of the Maastricht treaty?
3552	What was Porfirio Diaz's influence on Mexico city?
2536970	How does raising the interest rate when inflation rise supposed to help the people?
2387399	why wont people email me?
2375	What was Karl Marx's attitude toward feudalism?
775	What was World War II's impact on CBS radio programming?
3926737	What are my rights if the seller does not meet the deadline for closing on a home being purchased?
1817549	why are italians so skinny?
3736954	Im a fresh graduate and plan to study MBA now.Whats the pros and cons if i dun have any working experience?
2274	How did the election of Kennedy affect the Vietnam crisis?
188661	what is the best way to get rid of hemorrhoid's?
4357460	how to make my car faster?
160	What are the five major periods of Greek Classical Antiquity?
2357505	Why do some people refer to the IRS as Uncle Sam?
2797128	What is Holocaust and what is Palestine murderer?
2138	How did antarctica come to have so many tropical fossils?
2308	Why does the Big Six predominate in international competitions?
3106331	how is the world made?
5	What is a prisoner of war?
2814	How has refinement of zinc affected the environment?
550	What kind of uniforms are required to play rugby?
544869	why is it so easy to be bad?
2876	What events comprised the Decemberist Revolt in 1825?
45	What is Connecticut?
4078052	why is the number 13 unlucky ?
2955	What did David Hackett Fischer propose about the formation of the cultures of White Americans?
1022	"What do we mean when we refer to the ""Romantic zeitgeist""?"
1690	How has Sicily's wine industry improved over recent years?
3894	What significance does the oak play in the bible?
3905	What is the prehistory of Southeast Asia?
1395602	why are you vegetarian?
1960083	Why is dark chocolate better than milk chocolate, when they both have the same calorie and fat values?
2076701	why is google more popular than yahoo?
3622	What is a superpower?
3056	How is Central Asia divided?
2925	What does a putsch describe?
106	What were the effects of the Bronze Age on Slovakia?
4433714	How do you keep peach cobbler from being runny?
3265005	If you had a superpower, what would it be, and why?
2786	What is Luxemburg's role in international diplomacy?
1097878	How to become smart?
255	"Why is the Mediterranean subject to ""intensive evaporation""?"
1606470	how do i get there from here?
2628	What are some of the ways in which the menus at international McDonald's locations differ from the standard menu in the United States?
4157	How did the Axis powers come into existence?
3291162	Creative way to make mashed potatoes?
1296	Detail what makes the New England economy unique from other regions in the US?
1106	What led to the establishment of the first World Heritage Site?
334906	What's the difference between a university and a college?
3453	How did the modern racket develop?
1472	What led up to the Turks ambitions to conquer Constantinople?
2394	What legal issues did the World Cup have that gave it a negative outlook?
2205	What does the Quebec economy have to offer, and how does this lead to Quebec's economic success?
2785579	If you could be an element of weather, which would you choose, and why?
3853366	Why are most perverted questions on here coming from?
3683	How did Myanmar society function during the bronze age?
3241	What kind of government does Mongolia have?
3505611	Why does bacon stick to paper towels in the microwave?
2110	How has the Russian Orthodox Church supported Vladimir Putin?
1063908	what is a hilar mass?
1783010	What is Blaphsemy?
3997	What caused Russia to expand its territory to the Black Sea?
1534148	Why do u feel very sleepy when u have an exam coming up and why u do not get sleepy after u have finished it?
1231	How has the split between the two branches of Islam caused violence?
3147	Why does  varying geography in Pennsylvania effect its climate
679751	Why do some people gossip excessively?
1592	How did the Reformation influence the course of history in Antwerp?
3739	How do hard and soft secularism differ?
2212624	How do i deal with my wife?
2760	How is labor divided among the sexes among hunter-gatherers?
1491	Why did John Calvin prefer a system of government that divided political power between a democracy and aristocracy?
758538	Why do dogs spin around before lying down?
2437022	Why do liberals suck the life out of everything positive that happens in Iraq?
3124162	How can I get rid of a sinus infection without medication?
2737	How has Latin had significant influences in English at all stages of its insular development?
844	Why was Pliny's description of Scatinavia and surrounding areas not always easy to decipher?
1502	How did John Ray more scientifically define species?
2158	What indigenous minorities comprise the ethnic groups in Europe?
4203546	what is dry farming?
3751886	Why is the US virtually the only nation that does not use the metric system?
4249350	why do some cats have double paws?
2755	What happened to King's College after the Revolution?
963523	how to get mythral shards on kingdom hearts 2?
3592	What is the oceanography of the Baltic sea?
985	How does soil contamination occur during the process of constructing Olympic venues?
1872	What played a key role in the city's development as a commercial center?
2505	How are Earth's Volcanoes distributed, also comparatively, how do we distinguish Mid-oceanic ridge from Pacific Ring, the Rio Grande Rift & Eastern Africa Rift volcanism?
1771	What prompted a military expedition of the Mormon church?
986	How did a scandal break out in December 10, 1988 in Salt Lake City?
3628	What is the process for nominating a property to the registery?
4055269	why does the United State have a 3 branches of government?
2181797	How to become a millionaire?
1309	How did many Southern whites see themselves in relation to America?
798	Why might a country designate a lesser spoken indigenous language as an official language?
2180	How did Italy get its name?
1285	What is the purpose of Secret Service codenames?
2257	How was smallpox used by militaries in the 18th century?
2728	How do historians characterize the Victorian era?
2588	What was the cause and results of the War of 1812?
1652633	why does the sitting president get the blame for everything that happens .Congress gets off free?
1579607	What is the easiest way to clear flem from your throat?
2981	Was There Any Usage For Iron Before Our Era, How Was It Produced & What Was It Used For?
3537	How is the Skinner definition of a mineral applied?
1317	What is Granite?
3571	How did the English language replace the Scots language in Scotland?
3617468	how do yooh laugh?
2631	"Why is Tennessee called the ""Volunteer State""?"
1341	What is the origin of the name Romani?
1971899	what is masturbat***?
2905116	Im a teen, How can I grow taller quickly?
1560704	what is an expediter?
3029	Why was Silesia such a vita region for Prussia?
118	What major event occurred in Naples in the year 1282?
2696	What was the political status of Scotland in the early 17th century?
1945	How were the ghettos operated?
2682	Tell Us Something About The Western United States?
3864422	how do I find the walla walla county, Walla walla, Washington jail roster page?
2169746	How can I get rid of a boil, on vaginal labia,and underarm pits?
2787	Why did Luxumburg have a succession crisis in the 14th and 15th centuries, and what happened as a result?
913424	Why do i black out while i am driving ?
3561	"How was the use of callsign ""Alpha"" perceived by the different parties on Expedition 1 of the International Space Station?"
860	What are the public lands of Wyoming?
1772	What made Utah a popular filming spot in the 20th century?
955	What is the history of the use of the CE/BCE abbreviation in regards to the Common Era?
317	What occurred during the colonial period of Bolivia?
1023	How did the Romantic Movement manifest itself in Germany?
638	how does the educational system of stanford university operates?
1016750	How do I erase ALL the contacts in my LG 6100 Verizon phone at once?
2902266	how do u no which came first the chicken or the ege?
3213105	how do I find out about a traffic accident?
2964	What is the prevailing belief of the formation of the moon?
4044	How is DNA structured?
2995	How did Queen Victoria's marriage to Albert define her reign?
2259	How did the Pacific originally facilitate trade?
4038667	why does my cat attack my feet?
2999	What has contributed to irelands economic crisis in the 20th century?
3793	HOW HAS ISLAM SHAPED THE REGION?
2416	What defines the English Crown as the Pale?
295	Why is Urdu considered a lingua franca in Pakistan?
1907320	How do I get college money?
2517	What are Multiracial Americans?
2151	What caused European integration to be viewed as antidotal to the extreme nationalism which had devastated the continent after World War II?
3410762	Why ''Holocaust''word is allocated toJews,what name for 15-million  African Slaves drowned  in sea ?
76	"What is Gorbachev's View Of ""The Washington Consensus"" As An Economic Model?"
1537	What was the relation with the Roman Empire?
228	What changes to Hindi did the Indian government implement after the end of colonization?
2546	How does Keynesian economics aim to minimize unemployment?
2874	How did first hand accounts of burials during the Plague differ from recent archeological evidence?
3712	How has Baseball grown throughout Latin America?
3146069	Why do black people talk on the phone in the movie theater?
2543	How does an analogue television send audio and video signals versus digital television?
953489	Why do I have to dumb myself down all the time though I am highly undereducated?
2418	How is precipitation created?
2879	What were the results of the revised Fundamental Law of 20 February 1906?
2297705	Why is it harder for a man to aim when he urinates after he had sex?
1551	What resulted from World War I?
1773	What was the original plan for the OECD?
1888	What types of forests are found in the British Isles?
154	How was Vancouver developed?
3470	How did rail travel shape New Mexico?
1717888	Why is it called INTERNATIONAL House of Pancakes?
2236	How does the Bible describe Jerusalem as becoming a city?
2973	What role does the EPA play in the government?
2693196	Why most of the atheists are genius?
1520	"Why is still useful to designate between an ""Old World"" and a ""New Word""?"
868075	Why should I become a Christian?
4010	How did the Southern Baptist Convention establish its views on slavery?
2777	What is the process by which Maize receives it's color?
2483570	Why is the government willing to create new military weapons?
1275	What theories exist regarding the origins of ancient Filipinos?
1572	What do national parks offer to people?
1777	How did the OECD grow in the 2000s?
4321996	What is a INSRANCE?
2492445	Why are there words replaced for meat and animals instead of dead cow, beef?
310	How was Kennedy assassinated?
2724170	why does my dog bark at nothing?
2551561	How to encourage teens to find purpose in life ?
4283542	i have had loose stools for a week...how do i make it stop?
3082950	How to run mile without stopping?
67	What was the role of bicycles in wartime?
2775	What are the 5 largest religions by member count?
916	What is Bob Dylan's Never Ending Tour?
2720726	why does the density of your body change under water but not a rock?
144	How did London effect the establishment of rapid transit around Europe?
3607	How did Vulgar Latin evolve according to Pidal?
90	How did Nova Scotia's name come to be?
1216	How does religious syncretism alter the course of religions?
1105182	"What does ""shpeal"" mean?"
2251	What is the geographic distribution of Italian in Africa?
1259582	how did Noah feed all the animals on the Arc while waiting for the flood to recede?
3884772	How about a bumper sticker thats says:?
744	How did Nixon carry out his resignation?
3112	"How do w distinguish ""Sikh"" from Sikhism?"
3150	What signicance did Philadelphia architecture have in American architecture?
2774571	why is your blood blue in your veins?
3355	What was the original development in professional basketball?
312	How did Kennedy aim to stop the spread of Communism in Latin America?
4164	What reasons does Loren Thompson give for there being cuts on the military budget in the U.S.?
2728135	what is difference between spear and javelin?
3216304	Why is that we drop bombs from thousands of feet away and not fight the enemy face to face?
2816	Why is brass more useful in communication equipment, musical equipment, and water valves?
2626	What are some of the reasons why McDonald's decided to majorly remodel all of its restaurants in 2006?
3569	How was Scotland influenced by King Edgar?
3020	What was the scope and breadth of the East India Company?
2571	What is punk rock?
2819	how has mordern biology been traced to ancient times?
4144269	why are people so mean to harry potter?
506	What role did LA play in World War II?
2533	"How does London rank as a ""green"" city?"
276	What are some characteristics of a cold desert?
2876739	how is marraige counselling supose to help?
843	How was the use of the term Scandinavia a political and societal construct?
3573	What attractions can be found in present day Prague?
3536820	what is the first idea u have once u open ur eyes in the morning?
2371162	What is the difference between first and business class on a flight?
1203	What factor assisted Oda Nobunaga in his dominance of power?
2051	Hierarchically, as well as relative to reporting duties, can you describe the USAF for us?
2784	How does pollution affect life expectancy?
3635284	what is the procedure for getting a paternity test?
2642336	If a person only posts negative questions what does it say about the questioner?
3467	Wht was Spanish conquest's effect on the area of New Mexico?
4156	How else do we get a better look at country's developed or undeveloped status?
2307	What is ice hockey?
2593	How does the Baha'i faith incorporate mystical elements?
2483	Historically, How can We Connect The Florida Land Boom Bust, Fidel Castro & World War II,  To This Idea Of MIAMI As a The Magic City?
409	How did the assasintion of Archduke Franz Ferdinand effect World War I?
3652886	Why isn't there a tool to suck up Phlegm in your throat?
1200	What effect did the Black Death have on Poland?
1017	What is the significance in the speech patterns of people living  in the Midwest?
1509	What contribution did European allies have on declaring World War I?
1463653	how does a ship's engine work?
1627	What is the status of early settlers in Philadelphia?
4235520	"what is the meaning of the word ""gnostic""?"
514059	what is your conception to the 'Origin of Man..Biblical,Darwinian or the possibility of extraterestrials?
3766451	what does Ester day mean?
939	What is the origin of the name Morocco?
3718	What is the history of Ottawa?
4336509	What is the purpose of running a fever?
3520669	can someone give me an example of how hope can be evil?
3623798	How would YOU define a good job?
2411	How Differently Do Guerrilla Armies Execute Thier Assaults When Engaging Their Ennemies Compared To Conventional Military Campaigns?
3057034	What does OAL mean in legal terms?
2653	How did merchant republics come about by wealthy merchants?
894	How was the Baltimore area inhabited before colonial settlement?
3833	What damage resulted in New York from the attacks?
2817688	how do i install A dvd player in my car to connect with my in dash cd player?
1665	How is the G20 organized?
751	How does Anglicanism connect to modern Christianity?
2634857	Why won't you give me money?
1534	What affected greek populations over time?
3089614	Why is the world becoming more and more corrupt?
1488590	how do i get rid of car sickness?
1122	What is the report based on?
3804019	why haven't there been any manned missions to mars yet?
2542	How does a two-way radio work to assist the military and law enforcement agencies?
947	How did American expansion influence the War of 1812?
2795030	Why do people drink Cuervo when it tastes the same going down as coming up?
1287	How do the boundaries of the Appalachians vary according to different people?
3997781	What it takes to be a successful therapist and what attributes to have?
3425	What role has Catholicism played on the practices of the English Church?
2351	Why do storm tides threaten the coasts of the Netherlands, Belgium, Germany, and Denmark?
1515	How was the city of Melbourne founded?
2454	How did the New Deal affect the Republican party?
1238	Why does Phoenix refuse to observe Daylight Savings Time?
168257	what are the disadvantages of coffee?
3433	What has contributed to the reputation and high ranking held by Cambridge?
2055	What are the etymology and semantics of Oceania?
363519	how do you install a oil breather on a 1994 ford tempo?
2998	What was the role of the IRA in the Irish civil war?
1873	What is the climate in Cleveland?
49	What are the demographics of Connecticut?
3084222	Why do we allow our government to steal our hard earned money?
2898	What was the legacy of Augustus?
1179	What type of government is in the country of Georgia?
813	Why are we uncertain about some details of Buddha's life?
3083	What caused Amsterdam to decline during the 18th and 19th centuries?
1390	What buildings are associated with Gothic style?
1021	What is the history of Romanticism?
909	How did Thomas Jefferson interact with slaves?
216	What is the history of Japanese Coats of Arm or Emblems?
2444	How does the The NFL preseason operate?
214	How were Coats of Arms used in the heraldic traditions of England and Scotland?
3561365	how are ccharm quarks seen?
2393376	What are the effects of smoking, besides destroying your health?
1243448	How do you get yahoo messenger?
3159749	What is the difference between Organic and Inorganic Eggs?
3767197	How do I change chess set figures in Yahoo Chess ?
370	How does the USDA reach out to different counties?
1089	"What was the ""West Side Sound""?"
3938405	What scientific studies have addressed marijuana use?
416	What is the history behind Montreal's drinking water?
657776	why do grils go to the bathroom together?
2213	How is bronze used in modern industry?
1011598	why is brocolli good for you?
3632	Why was the FTC keeping a close eye on Microsoft in the late 1980s and early 1990s?
3358269	Why are liberals pretending to disapprove of and oppose Vladimir Putin's totalitarian consolidation of power?
3301173	how to design road crust for national highways?
1273	How was the Phillippines named?
2891885	Why does everone want a horse?
1635541	how do i lower  my whit  blood cell count?
1719	What did Latin have an influence on parisian literature?
1153674	How can I make my female cat go to the toilet outside?
3506	What are the general principles and fundamentals of nationalism?
3231	how are the PISA test conducted?
1834	How do Creole languages represent the different influences merging in the Americas?
3440161	Why do Christians wear footwear to church?
2534994	what is the meaning of my first name Andrei?
1856	How influential is Algeria geopolitically?
740	How many adherents does Taoism have?
788	How is a consul different from an ambassador?
1488	What was the biggest wave of immigration from Germany to the United States and what factors caused it?
3887	How did the Alaska Railroad play a key role in the development of Alaska?
3332	What was the origin of the United Nations?
1542	Why is there much difficulty in simply defining native language?
2945	What is the history of the faces on American money?
593	How was the Battle of Long Island fought?
257403	If frog legs taste like chicken, why do people eat it when chicken is cheaper?,?
2673	What labor management issues did Seattle have?
1252	What elements make up the emergency response system in New South Wales?
165479	"What do you consider a ""redneck""?"
664	What was Bodin's ideal of sovereignty?
3971	Why do so many Irish-descended people live outside of Ireland?
3948614	does a ford focus 1.8 TDDI Ghia have alloy wheels and what does TDDI mean?
2114	What characterized the neolithic period in America?
3420	Why is the architecture of Berlin so diverse?
374	What are the origins of the name Liverpool?
3601077	why does black history month have the shortest days of the year?
3688	What was the economic status of Venice throughout history?
1084	What characterizes the environment in Bulgaria?
1340	How have Romanis migrated through the 19th century?
3686	How did the Toungoo kings restore order after the Portuguese were defeated?
3894654	why is L.C.M of rational numbers not posible?
2193	Why is it difficult to define what is a great power?
1708787	how to loose wait without exercise?
3174	How prevalent has the Welsh language been in Wales throughout history?
774	What effects did ABC game shows have on CBS?
2699	What are the key elements of market capitalism?
4091687	WHY is it the people on here?
3161	How did the 2004 rankings differ from the 1998 rankings?
3885753	Why are dead cockroaches always found lying on their backs instead of face down?
3442	How has the world's urban population changed with respect to the global population since 1950?
2647320	What are some examples of Amish food?
1493026	why do ducks have so much fat?
3258010	Why do they use sterilised needles for death by lethal injection?
4055	How was the Noble Experiment important to Major League Baseball?
2748	What did the invasion consist of?
481	What contributed to the determination of Indo-European languages?
2368	Succintly, What Is Malta As A Country?
4238378	What happens when salt is dissolved in water?
711	How does soil affect the chemistry of wetlands?
1340574	Why do some people only go to church on Easter Sunday and never go again until Christmas ?
2892478	what factors cause the Earth to heat unevenly?
3705	What are the nicknames of Missouri?
450	Why is Lisbon an important city?
2743	What was Lyon noted for historically?
3010	Why was Birmingham hailed as the first manufacturing town in the world?
1366833	How could I become a strait forword rich?
2214	What caused the bronze age to end and usher in the beginnings of the iron age?
71	What threats exist to Brazil's wildlife?
404	What is the structure of Greece's government?
2757	What are some of the factors that allow deforestation to occur on a large scale?
1849	"What constitutes rapping or ""MCing""?"
2216	What is the early history of Congress?
2159	What is the Pan-European identity of the ethnic groups in Europe?
1646	What did the Lisbon Treaty do?
1743	In the United States, What Exactly Is This Idea Of A County?
605708	how can i read other lanuages?
1706	What happened to South Koreas environment and how have they tried to improve it?
1226	What characterized the early years of the EEC?
4437026	Why do we have turkey on Thanksgiving?
2333538	what is the lifespan of human being?
707303	How do people get hiccups, what are they, and what exactly is the best way to cure them?
2070	What occurred as the end result of professionalization for philosophy?
4068	What is the origin of the name Colombia?
1605	How did the princess spread German influence during the Hohenstaufen period?
4041	How have wheat gene variety been important for crop yields?
971642	How can i ejaculate harder?
953	What are the origins of the Common Era?
3824106	what happens when a young girl &young boy meet alone?
2471885	What's the difference between apprehension and comprehension?
1959	Why is Uruguay considered one of the most secular countries in the Americas?
1204326	Can one forget how to juggle?
870	What role has progression served in the LDS church?
3824	Why is Brussels such a major center for international politics and home to numerous international organizations, politicians, diplomats, and civil servants?
940650	Why dont you believe in evolution?
2585	What does public transportation look like in Slovenia?
3480	In what year was the FBI established?
168	Why did Michael Lewis criticise The Economist?
2428	What have significant historical figures said about mathematics?
2153	What are the ways that the Maastricht Treaty effect the Europen Union establishment and evolution?
1592740	why dont vegetarians eat meat?
362	EXPLAIN THE PROCEDURE OF ELECTION TO THE SUPREME COURT.
1246849	Why is it that people consider The Daily Show the news?
3629	Can a place be excluded from the criteria set by the Register?
3927	What are examples of incidents the UNSC has encountered?
26	What are the demographic trends in Manchester during the 21st century?
1635574	"How to avoid saying ""ah"" while public speaking?"
3920975	Why is having someone ignore you more hurtful than outright dislike?
2790934	what causes and prevents a charliehorse?
3779100	How should I handle husband/employees forgery?
1571	Once elected on his right in 1904 to a full term, how could it be argued that the major splits inside President  Roosevelt's republican party probably led to the Democrats return to power 1912 following W. H. Taft Presidency?
1254390	how do i deap fry chicken?
2812	Why is zinc and essential mineral?
2318	What is the history of Victoria (Australia)?
885549	How can I convince my dad..............?
1072	Why are the terms World Wide Web and the Web not synonymous?
3435	What improvements to transportation served to fuel Chicago's early growth, and why?
86	What were the political and geographical outcomes of the Korean War?
3692	What was the Venetian structure of government?
543118	how have u been doing?
3037	What does ideology mean in Marxism?
251279	Why do I strain... and strain... and a pebble plops out?
2046885	what is shufat?
4047	How could technology and digital storage possible correlate to DNA?
1561	Who created the contour bottle design for Coca-Cola?
4308477	What were the causes of the current war in Iraq?
3456301	why do we read while eating?
3762	What were the worldwide economic effects of the Depression?
1105578	why did the japanese kamikazis use helmets?
1038354	why i can attract a man if I'm a man?
1168	How did television affect NBC?
3457	"Commonly known as Broadway, what exactly does the exepression ""Broadway theatre"" really mean?"
300	What is the distinction between a state church and state religion?
1113	What are some of the measures that suggest Bangledesh will undergo even more economic growth?
35829	what is the origin of the slang word johnson?
3801	What is compensation for nationalization?
254962	What exactly does 'overdrive' mean or do in automatic transmission cars?
4443943	what are the health benefits of exercise?
4472543	how do i get a replacement key of my 1997 nissan maxima?
284239	What is the meaning to life?
3648206	Who Know what the Seven deadly sins are and why are they?
78762	why do i have pterofobia?
1158	What were the bases & motivating objectives underlining the  establishment of the Central European Economic Association at the turn of the 20th century?
2717408	How do I keep my employee from leaving?
3397823	How does a person who has diabetes qualify as disabled as part of the work force?
3963608	Why do people care about racking up the points on Y&A?
42	Is the original meaning of ethnic discriminatory?
4113	"How did the English pronunciation, ""Japan"", come to be?"
1903	What is the Premier League?
1369513	if the earth is upside down,how can we live on earth?
3761	Why has the CIA faced controversy over human rights violations?
2573	What are musical and lyrical elements of punk rock?
3884	Why was statehood of Alaska an important cause for James Wickersham?
256	What proof is there that humans existed during the Pre-Cabraline era?
1996	How do states relate to each other?
4227229	Why do people give up on life?
3524	Has Any One Ever Been Taken To Court Or Face Controversies Given The High Stakes Involved & If So, What Exactly Happened?
267	How do exchange rates effect the PPP?
1998	How does a state get admitted to the union?
875	Describe the racial aftermath of the Civil War in North Carolina.
886	Why are the drug cartels a major concern in Mexico?
2069	What is Buddhist Philosophy and what are it's origins?
2710	What is the state of Nirvana?
2156	What are the ethnic groups in Europe?
3520522	what is tempo mantubular joint disorder TMJ?
3661	What does a golf course consist of?
35	What problems exist in measuring sea level?
3913653	how can sexual desire be overcome?
3020829	How do I tell someone they have BO without offending them?
1232	"Could you explain why Sunni Islam should not be considered the ""original"" Islam?"
1871	How did Cleveland get its name?
2820	what role did  Anton van Leeuwenhoek played in the development of biology?
2510788	When and why did GMC stop making the Sonoma?
3780	How does having a college degree effect one's rate of employment?
3931	What is the history of the Guinness World Records?
2655	How did NPR survive in 1983?
4053	Why was the league divided into the NL and AL?
1815696	how to prevent toilet bowl smells?
358587	Why does fart smell?
966338	why does school start so early?
1205	How extensive was Mongol rein in Siberia?
1574	What is the staff of a national park responsible for?
1452932	why does't glue stickto the inside of the container?
1671799	What is the difference between fat free milk and non fat milk?
3933	What are ethical and safety issues of the Guinness World Records?
3961	how has art in america evolve?
2610	Why was power decentralized during numerous periods of early Byzantium history?
2553	Why is the ISS significant?
1600205	what is the Philosophy of Education?
1310	What grievances did many white people in the South have against the American government?
3675821	why do we vote on politicians to make decisions, shouldn't we vote on the decisions?
2277774	how to pierce a dog's ear?
66151	Why does the it seem the U.S. has more serial killers than other countries?
2115670	If I get wasted, and then have to work the next day, how can I avoid smelling like alchohol?
213	How did Coats of Arm developed?
4080	Which events marked a closer relationship between the Soviet Union and the West in the 1930s?
1755	How can plebiscites and referendums differ?
1114696	why dont we ever see Turkey eggs?
1395494	how to make chlorates from sulpuric acid , caustic soda & sod.hypochlorite?
2658	"What was the reaction to NPR banning the use of the word ""torture"" to describe the Bush Adminstration's interrogation techniques?"
1866981	I know how I got here, but how did you?
3065195	what is humans purpose in earth?
2759	How did hunter gatherers decline in prominence?
3877	What impact did the treaty have on France?
2659459	How can i help the environment ?
859	What is the location and size of Wyoming?
742	What troubles did Nixon face during his administration?
1740	What fauna is traditionally encountered in Georgia?
3225	How much influence has St Louis culture had on the world of music?
2434	What is the origin of the name Dublin?
4183962	Does anyone know how to get rid of cold sores?
877177	how do i stop my cat from being mean and attacking me?
650	As A Trade Lanes Outlet, In Which Way Is The Suez Canal Critcal To The Navigability Of The Indian Ocean & The Maintenace of World Peace?
1831	How did decolonization of the Americas change the political map?
522791	How do you know if you bombed a job interview?
1445	How does Latin deal with tenses?
2718204	where and how kalsurp yog puja done?
1691	How is evolution influenced by natural selection?
746920	How do you get rid of wart on your hand a using home method?
1730	why is the term Asian American up for so much debate?
1708867	How can I pick lock my school lockers?
2414843	How to fight with african problems?
647	What Is The Role Of the Indian Ocean In The Histroy Of Maritime Trade?
1443	What are the elements of the vocative case in Latin?
2984	What are the beliefs of Pentacostalism?
2540	How did the use of the words 'radio' and 'wireless' evolve from the late 1880s to now?
4248249	Have you ever fired a real estate agent and why?
2612490	Why does the volume of a channel increase when commercials are aired?
4102	What agricultural contributions can be attributed to the American indigenous peoples?
1762	Why did Sweden not invade on Russian territory during a vulnerable time?
2742	What is Lyon known for?
70	What is Brazil's geography?
2962438	what is the least common multiple of 45 and 800?
2142	What is Apple's annual revenue?
182	How was grammar established in Spanish?
2083543	turn a nine into a ten if u can excite me..what does this mean?
136707	How Do I find the hypotenuse?
1450	Why was Iraq removed from the State Sponsors of Terrorism list before the Gulf War?
162	What are the consequences of the conquests of Alexander over Greece?
1353263	Why do we talk to communicate?
